"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9862423660575322, 0.0025979365560038457, 0.0012627548880150398, 0.002067906993741266, 0.0004709487028147964, 0.0009093154114591521, 0.006448771390433784]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.976077359191021, 0.010255786739216, 0.0016366778125557362, 0.0027515272187046153, 0.0007184945655347239, 0.001180519061405028, 0.007379635411563265]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9657085322131858, 0.013532053910372637, 0.0017502617670275046, 0.0033067000779200472, 0.0008447292124729252, 0.0015101892091632686, 0.013347533609857779]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9780710937522478, 0.007508693850365869, 0.0014111839198287265, 0.0030882664213067006, 0.000633848195500509, 0.0010627747017995781, 0.008224139158951172]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9736089672297731, 0.010059977584830713, 0.0013340566583583697, 0.003180222079800971, 0.0007256669517363405, 0.0014684786575641549, 0.009622630837936318]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9723751380441031, 0.013606044110834962, 0.001274479305385867, 0.00285703373840015, 0.0007069011340622214, 0.001249339043507699, 0.00793106462370617]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9751743500384614, 0.010270161701263386, 0.0011566920334400944, 0.003245048568232812, 0.0005938252736157778, 0.0013641107153773654, 0.008195811669609074]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9748546491538371, 0.011073697391177108, 0.0013235227021591177, 0.002289637586629776, 0.0006537345551509579, 0.001164836076649743, 0.00863992253439639]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9885322187585638, 0.00223991064323041, 0.0007985223078006187, 0.004298101141111193, 0.0003436480148483941, 0.00038046738057339853, 0.0034071317538723624]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9802827761243038, 0.003955191164861329, 0.0007603360151363246, 0.005125824109943591, 0.0009509114755260717, 0.000279816525020807, 0.008645144585207723]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9826871375244413, 0.006037831567999501, 0.0005763238678311747, 0.004674627200426378, 0.0009614679807440677, 0.00034683045445234615, 0.004715781404105125]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9309619674601389, 0.013799091571888886, 0.0019450372426268597, 0.004107452654433924, 0.004711352400254915, 0.002500886410893216, 0.04197421225976342]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9722741851532751, 0.009297896010949698, 0.0009327583373877766, 0.0013963553390276418, 0.002382622968918062, 0.0007146187778596726, 0.01300156341258182]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9846467925439066, 0.009411398904396486, 0.0006292909255122146, 0.0010586574923644775, 0.000957301603835022, 0.0008144281428909473, 0.002482130387093749]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9883725160237328, 0.005104074037072256, 0.0010811662597462383, 0.0028192726116880785, 0.0005223561260146203, 0.0004958686486749791, 0.0016047462930707701]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9595816022198769, 0.025303244518170617, 0.0023084993520682087, 0.0038884756835427183, 0.001510597830522891, 0.0010145462669286288, 0.006393034128890309]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.979227181886818, 0.009041420698513016, 0.002684958347223943, 0.0023313909400461616, 0.000917097957722596, 0.0007062071848116684, 0.005091742984864094]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9800559835095822, 0.009408257135069606, 0.002243434673980625, 0.0019970562726653518, 0.0004044623602688093, 0.0026142956553339993, 0.003276510393099514]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.723825845520218, 0.19999591810000827, 0.011288085063980277, 0.009047576021049211, 0.006097758603628487, 0.04253791698896549, 0.007206899702150139]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.12921666089207307, 0.6513257397566607, 0.016087728009122886, 0.011770865322684424, 0.01110618097943711, 0.1654779270989489, 0.015014897941072934]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.20043087979028457, 0.7127837685145437, 0.006904292502042586, 0.006193437880820902, 0.006460811258599429, 0.06231029092909698, 0.00491651912461158]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.5917288882288309, 0.30582179246237035, 0.010810987286715052, 0.005766455731461838, 0.011565483416651689, 0.064884528672243, 0.009421864201727137]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7032501198960516, 0.21536964421625515, 0.013155270753148731, 0.010740954481229664, 0.009511592577740863, 0.03731662630320139, 0.010655791772372563]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.5566049675290389, 0.3156468317706406, 0.03400745383582511, 0.03226590822507586, 0.01449543544535516, 0.034646399998366745, 0.01233300319569743]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.5450827271683685, 0.2843443469602538, 0.045011372246046524, 0.0432761212851869, 0.01992104508481161, 0.04387575262191251, 0.018488634633420306]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.3893319346930614, 0.4307517802881969, 0.04690236881976933, 0.04606439950352903, 0.022124017799540974, 0.04710655209364808, 0.017718946802254318]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.41681305329387036, 0.4142342883586935, 0.040130708269835086, 0.03749556847842884, 0.02198899257823557, 0.05043170037859285, 0.01890568864234398]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7332511172394922, 0.1714344977497695, 0.03860772467216302, 0.014805273406023058, 0.0101562139190608, 0.019203144931577907, 0.012542028081913893]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.850404586568873, 0.07773616795304378, 0.022264256911559907, 0.02401761840754013, 0.007451324357209676, 0.007821767582722738, 0.01030427821905064]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9615376249135723, 0.01228053614859708, 0.008128519714725228, 0.007825257634902204, 0.003595697784722325, 0.004916008848781837, 0.0017163549546994653]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.961539191253877, 0.010572261208714222, 0.006641193251113361, 0.00973405112714247, 0.0024942183215090653, 0.007255151710460656, 0.0017639331271836287]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9420385700384851, 0.024733973798619302, 0.00955078261931771, 0.009637807971377784, 0.0021134180081690893, 0.009633411068657238, 0.002292036495373225]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9523218194677058, 0.009174536764568522, 0.01030696404912792, 0.009531447973529977, 0.003841699275700009, 0.01116312549604678, 0.0036604069733206105]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9198196215011332, 0.014718708455554999, 0.015010210272289975, 0.013186543069372524, 0.006487507931802492, 0.025894621867845753, 0.0048827869020013955]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.88646541651397, 0.050914178743180154, 0.014768391423791865, 0.013262630918685642, 0.006488548487215005, 0.023438154502513978, 0.0046626794106434]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8213539142205424, 0.07527103497653263, 0.022474408908935883, 0.02681233567137284, 0.009299719881184621, 0.03759292520650218, 0.00719566113492928]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7266991464797194, 0.12493893507925533, 0.035311329883687646, 0.035772295619267404, 0.015081981704343368, 0.05128670812744734, 0.010909603106279324]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8447948271072416, 0.10463154479411768, 0.019170632044893113, 0.013819217918588015, 0.005638491573890378, 0.008873552837504647, 0.0030717337237645844]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8536089488860045, 0.09079072303290646, 0.02350646773366219, 0.015428920147995956, 0.007554516514994388, 0.005614880055314887, 0.0034955436291213473]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9034421659684155, 0.047183865728547374, 0.01495286077913698, 0.018496759523593854, 0.0046701805976638484, 0.008130809258245041, 0.0031233581443973115]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9409512894661527, 0.03635490595726856, 0.010576084919849191, 0.005285566630399809, 0.0022391243563121468, 0.002887327003993642, 0.0017057016660240734]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8907217811986182, 0.07036805867166686, 0.016384301963113763, 0.008567342859981852, 0.005032185519786456, 0.0060138158816921, 0.002912513905140438]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9863058165360872, 0.003989205090991574, 0.0024097912777744364, 0.00277532126144338, 0.0010584508992589196, 0.002613886556066122, 0.0008475283783787434]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.967808322299871, 0.014734134095833778, 0.004115481380117439, 0.005374101950586102, 0.001451041277307741, 0.004463513088409021, 0.0020534059078744465]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9014756077496127, 0.06310661169955668, 0.007388665051564286, 0.009036392364871021, 0.0032451448065729358, 0.012151353804774617, 0.003596224523048031]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.666507754386351, 0.2791310602724794, 0.014613393030490866, 0.014031262693707594, 0.005698215707569871, 0.01501561182108002, 0.0050027020883213315]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.979348177035553, 0.007955649350858848, 0.003362441256893589, 0.0034744465768895725, 0.0009854440272125033, 0.003340352913023507, 0.0015334888395690828]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9843223089872731, 0.005021918809926589, 0.004532157719286342, 0.002724339954252842, 0.00041831146678375655, 0.0014416914711760768, 0.0015392715913013014]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9800400439510816, 0.008161025416597504, 0.005020500846636604, 0.004817187410090864, 0.0005219502380281705, 0.0006124256202568736, 0.0008268665173085096]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9515622233193487, 0.03091877903011467, 0.007559164138455319, 0.006172388760655495, 0.0010148224725245198, 0.00085208597261172, 0.0019205363062898132]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9546627059671362, 0.025935786990236614, 0.007824211465752873, 0.00795042730479412, 0.0010133040143678932, 0.0004812808340299271, 0.002132283423682268]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9364435201797411, 0.04285289178082286, 0.009527354862683718, 0.006481436587835879, 0.0013089586701246461, 0.000912836453465112, 0.0024730014653266525]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8171598348863036, 0.12456342204301026, 0.028794585960424172, 0.014911588605710475, 0.004416435239039555, 0.002580391258421077, 0.007573742007090792]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8846885874388657, 0.07628603590771811, 0.018432507129777596, 0.012350797813436731, 0.002359430924929242, 0.0014033950013410115, 0.004479245783931546]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8828752286392443, 0.07613562766748784, 0.0165069479844991, 0.016028990109597283, 0.002572284142899746, 0.001764211501452826, 0.00411670995481911]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8973254169471726, 0.06544570059539312, 0.012472002205357963, 0.015434084870442512, 0.0022582229493809474, 0.0020574341636304854, 0.005007138268622374]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8513692376646949, 0.095927524573844, 0.02122209339284727, 0.0196941115767193, 0.003000068221759267, 0.0030139425801323626, 0.005773021990002595]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8324635612507707, 0.13917048324835143, 0.014968437595248208, 0.00678890252738204, 0.0018486695599207342, 0.0017534908490953044, 0.003006454969231717]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8188367247702132, 0.14750961145343794, 0.018187505056441546, 0.007670632387346773, 0.0019832425496194963, 0.0018174321998080138, 0.003994851583133216]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8135965964593518, 0.14279007456040005, 0.02191936189221993, 0.013578326235365428, 0.0031663056685762325, 0.0016094391250817258, 0.003339896059005193]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.6709293335505411, 0.1928735293977739, 0.059782473154393265, 0.04393052357957384, 0.01489370271950477, 0.007538316007209927, 0.010052121591003844]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.2250821069962268, 0.5464525902292281, 0.09326761644916869, 0.07041299995755225, 0.03242071977985315, 0.011666772735126093, 0.020697193852845207]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.10878402574444815, 0.6601061765064544, 0.082148608091939, 0.08484457666507703, 0.02798473150949196, 0.014083089767202475, 0.022048791715387036]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7955174591593044, 0.14232715179813377, 0.02870249600838381, 0.018094397409017714, 0.004965618402152801, 0.00433650336779053, 0.006056373855216756]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9650106712166969, 0.0051387177215216915, 0.005675223243636244, 0.0024011095243573247, 0.002286239692402401, 0.0022405565283419478, 0.01724748207304317]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9674342138422901, 0.0067526399187153386, 0.0016384126436542585, 0.0012958483396318789, 0.0021624169876369734, 0.014375175155148101, 0.0063412931129233074]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.962705536582618, 0.01042183472774502, 0.0014405956070564676, 0.0015616476580400992, 0.0022299050136313316, 0.009846316011237496, 0.011794164399671323]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9927982238870247, 0.0021846189400559885, 0.0001777129337397419, 0.0008731846039720531, 0.000826077422951832, 0.0005600963969290854, 0.0025800858153265625]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9901380642537153, 0.006872129343193156, 0.0001417283147194501, 0.0010147732054372107, 9.30296299380153e-05, 0.0001334017663050362, 0.0016068734866916121]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9855180480284678, 0.007370906089889762, 0.0005021829795020711, 0.003744861364945559, 0.00042324639394656055, 0.00010392958150308004, 0.002336825561744836]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9845952667953101, 0.006168469044615436, 0.0005776404347756581, 0.005523500670464581, 0.000518888621295773, 0.00014990933683255186, 0.0024663250967063913]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9745999191194529, 0.0027381421251795905, 0.0018296115595192346, 0.009493577302670803, 0.001423016687813078, 0.0009305850584640835, 0.008985148146900055]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9697969274438024, 0.0038821739835046233, 0.0033571965649593655, 0.012324517272522479, 0.0021486013621851946, 0.0012534895032268606, 0.007237093869799178]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9830857012890971, 0.0014066361151037247, 0.00222431769613094, 0.007482641996840381, 0.000992136542935785, 0.0006470530475022632, 0.004161513312389917]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9909172189472116, 0.0007157736117449935, 0.0021033211754234553, 0.0029339815405449317, 0.00046052067973857203, 0.00017922728128661576, 0.002689956764049742]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9913148316875345, 0.0009516197119092775, 0.0013960694394524915, 0.0020764406664981147, 0.0005180859112532088, 0.00018975314484731293, 0.0035531994385049003]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9905625064554189, 0.0011724920478946215, 0.0016530026277163927, 0.0021696743807998776, 0.00047772757770323876, 0.00017725042557216076, 0.0037873464848950434]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9928998106492596, 0.0009033067013427304, 0.001538610442762658, 0.0018891489963215216, 0.00023035345154144636, 0.00041896823471434017, 0.0021198015240579773]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9892676088147189, 0.0014434048499798824, 0.0027497433884585954, 0.003383614675943633, 0.00048103992094183706, 0.0006273842490947671, 0.002047204100862323]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9845535983666592, 0.003149191108960859, 0.0034473279609168795, 0.00619963828595567, 0.00027373016758692055, 0.0003444440504339022, 0.002032070059486443]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9776442079552007, 0.010192877383690761, 0.003437762663156597, 0.006534932780310904, 0.00038807172057843663, 0.0004383590738245232, 0.0013637884232383074]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9805633485904293, 0.006738542528985431, 0.0025726870693542703, 0.006674352436054881, 0.0004389728772246744, 0.00045168349484132534, 0.0025604130031100557]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9704956081017495, 0.010647478315440951, 0.003107190659300134, 0.007960723867900131, 0.0006983510145111055, 0.0009733220480186813, 0.0061173259930794]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9083249164281101, 0.03742674427657577, 0.003943865132011542, 0.02223415948763767, 0.0024078623591660296, 0.002692116280364732, 0.02297033603613444]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7829272389142248, 0.17583792871158083, 0.0014080829480065278, 0.02377348939325333, 0.0016704431513041391, 0.0007014926567498824, 0.013681324224880756]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8567376084537571, 0.11540421200024915, 0.0008165084758739306, 0.019959348246481146, 0.0005772786818428569, 0.0004582841116426787, 0.0060467600301533165]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8908698671142409, 0.06854521863058956, 0.0011108213574405105, 0.010392603036072505, 0.0010546995871744756, 0.0017027365881277091, 0.026324053686354213]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8754347516606197, 0.09598269432425856, 0.0013204082124532634, 0.01405276417255418, 0.0004984889428718363, 0.001272743667492092, 0.011438149019750588]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8617110929055123, 0.09582368704494194, 0.003136735555001091, 0.024874628820247772, 0.0010657649121601231, 0.0018760433690625427, 0.01151204739307446]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9444729925064059, 0.024979288747536948, 0.002188173591930884, 0.013312570931028962, 0.000587923295736009, 0.0014444464905576943, 0.013014604436803459]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9570496359213578, 0.011993517950302715, 0.003064569204594372, 0.012960485315992946, 0.0005595483074454105, 0.0013087335717572918, 0.013063509728549366]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9641803400635306, 0.0034634525246576677, 0.002493551609230087, 0.006021665533682762, 0.0008577250323446665, 0.0021170820799899046, 0.020866183156564487]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9775522799891039, 0.003059827741037761, 0.001480682610073056, 0.00629753599047541, 0.0005131650346731123, 0.001624031246753189, 0.009472477387883434]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9716880086854743, 0.0038198722224385786, 0.0018239426957594885, 0.006127429841549938, 0.0008106566862977031, 0.004151696660515405, 0.011578393207964652]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9570773841658582, 0.0063361540402328935, 0.0029348448577480907, 0.005996454884468377, 0.0010131212929225756, 0.00399004004944385, 0.022652000709325933]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9728103036141063, 0.0047559303285605765, 0.0015115694250732998, 0.004637521078163113, 0.00077383742607398, 0.003438132268419589, 0.01207270585960344]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9707437620797588, 0.007684827979019803, 0.0018281497838141944, 0.003807798649649061, 0.0006826816946391134, 0.0026876592333701485, 0.012565120579749052]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9619427762661742, 0.007015555401521047, 0.0021632185992551097, 0.004910248666763023, 0.0009080525892336133, 0.004581303996748542, 0.018478844480304155]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9464880712067955, 0.012153339090699483, 0.003219670817092951, 0.006168652555036577, 0.0011841302181994826, 0.004600815677099815, 0.026185320435076317]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9712633644375355, 0.004021024140911993, 0.00214359172331477, 0.0037502250231335834, 0.0006021226716752087, 0.002604157109198111, 0.015615514894230595]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9412705619240749, 0.01136974833182214, 0.004022174803188994, 0.007351277617899269, 0.0013310595354308222, 0.004761248152241459, 0.02989392963534302]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8893774623278873, 0.01955235607808063, 0.006916087348954339, 0.011806658886764293, 0.0034282679535086497, 0.007167739681394295, 0.06175142772341061]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8767374076791564, 0.022729621655063106, 0.005231402630291019, 0.010058694024151124, 0.0038836233436756605, 0.007290669563714786, 0.0740685811039481]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8836856529771978, 0.07476229164321532, 0.001514836374887249, 0.006203865095869908, 0.001938311434405478, 0.004522332306790141, 0.0273727101676339]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8417733819305262, 0.029039816947670233, 0.004006289627229696, 0.01617592980826332, 0.0030466497485701193, 0.005241483304881741, 0.10071644863285892]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7935297097828032, 0.031041693077300928, 0.00693567842255069, 0.02402630864339723, 0.006378094398493782, 0.006822052514897261, 0.13126646316055718]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9598388902282743, 0.009189061745422703, 0.0016739403723756874, 0.004991249499635053, 0.0017486454052612604, 0.0014006633940032054, 0.0211575493550276]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9484715156151418, 0.00992230328026934, 0.0032976852188664105, 0.0165942362239206, 0.003287407111975566, 0.0047497232373784155, 0.01367712931244791]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9497762960840757, 0.03214401439736369, 0.003964875138292827, 0.007644915710913174, 0.0016485969451183829, 0.001591476988446753, 0.003229824735790148]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9721386618312085, 0.010758705915031896, 0.007747057806891179, 0.005625303889994847, 0.0007545986942705807, 0.0006164182393376914, 0.0023592536232654605]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9684301955574192, 0.0086253230863285, 0.011453749162156945, 0.007558406973132256, 0.0006314134828631758, 0.0007859273362416236, 0.002514984401858313]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9693042614927084, 0.007500937251786079, 0.011843295764479, 0.007911622168490466, 0.0008496552027392599, 0.0008944014187507427, 0.0016958267010456919]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9631854392127666, 0.013088159531431455, 0.01108823208872898, 0.007512754874570907, 0.0011536788602081699, 0.0012906135186335579, 0.002681121913660583]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7819864477983782, 0.14032985123563865, 0.02773081637042248, 0.02236304646732888, 0.013103074965560605, 0.005195782732939452, 0.009290980429731418]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7220715606140029, 0.2208756600100167, 0.015549277202235964, 0.008608159180410007, 0.009398706834509506, 0.0183859043193877, 0.0051107318394371295]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.5458607802199021, 0.4066246752870421, 0.011256812970827241, 0.007592683978616334, 0.010618964073495924, 0.01500805050318361, 0.003038032966933017]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.7561447373567204, 0.19949117898498828, 0.007772003806062602, 0.004774646736523476, 0.006902337705856066, 0.02216910984857428, 0.002745985561274868]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9282043977322931, 0.056762271457363685, 0.004294435075351527, 0.003271755686432255, 0.002353912545914292, 0.004397188149427221, 0.0007160393532175874]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9630276034292266, 0.025441782956288857, 0.003757733301993757, 0.0016587450378578322, 0.0015957908824975376, 0.004043418439326409, 0.00047492595280960466]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.9101470494451096, 0.07161565724724217, 0.003908273462661331, 0.003428481453785958, 0.004853354560043084, 0.005238362223946187, 0.0008088216072122643]",
"['neutral', 'happiness', 'sadness', 'anger', 'fear', 'surprise', 'disgust']","[0.8526178522254915, 0.12635480787833386, 0.004660020258757048, 0.0032950349523901616, 0.003307624516273925, 0.008782886802359653, 0.0009817733663937233]",
